PLACE_ID;CODE;NAME;TYPE_ID;IS_PARKING;IS_TEST;ST_CODE;ST_NAME;ST_NAME_SHORT;LN_CODE;LN_NAME;LN_NAME_SHORT
39968;850;Автоэкспресс;8;0;0;;;;;;
39614;851;Автомиг;8;0;0;851;АМиг;АМиг;4;Наземный городской пассажирский транспорт;НГПТ
1400;851;Третьяковская (Калининская);1;0;0;230;Третьяковская (КАЛИНИНСКАЯ);Третьяковск.КалЛ;14;Калининская линия;Калининская
39969;851;Автомиг;8;0;0;;;;;;
39615;852;Автомигтранс;8;0;0;852;АМигТ;АМигТ;4;Наземный городской пассажирский транспорт;НГПТ
39970;852;Автомигтранс;8;0;0;;;;;;
39616;853;Стаффтранс;8;0;0;853;СтаффТ;СтаффТ;4;Наземный городской пассажирский транспорт;НГПТ
39971;853;Стаффтранс;8;0;0;;;;;;
39617;854;Ранд-Транс-1;8;0;0;854;РандТ1;РандТ1;4;Наземный городской пассажирский транспорт;НГПТ
39972;854;Ранд-Транс-1;8;0;0;;;;;;
39618;855;Стаффтранс-1;8;0;0;855;Стафф1;Стафф1;4;Наземный городской пассажирский транспорт;НГПТ
39973;855;Стаффтранс-1;8;0;0;;;;;;
39619;856;Автороуд;8;0;0;856;АРоуд;АРоуд;4;Наземный городской пассажирский транспорт;НГПТ
39974;856;Автороуд;8;0;0;;;;;;
39620;857;Стандарт;8;0;0;857;Стандарт;Стандарт;4;Наземный городской пассажирский транспорт;НГПТ
39975;857;Стандарт;8;0;0;;;;;;
39621;858;Автокольцо;8;0;0;858;АКольцо;АКольцо;4;Наземный городской пассажирский транспорт;НГПТ
39976;858;Автокольцо;8;0;0;;;;;;
39622;859;Кострома;8;0;0;859;Кострома;Кострома;4;Наземный городской пассажирский транспорт;НГПТ
39977;859;Кострома;8;0;0;;;;;;
39623;860;Томск;8;0;0;860;Томск;Томск;4;Наземный городской пассажирский транспорт;НГПТ
39978;860;Томск;8;0;0;;;;;;
1422;861;Медведково (Северный);1;1;0;232;Медведково;Медведково;15;Калужско-Рижская линия;Калужско-Рижская
39624;861;Ростов (СбТ);8;0;0;861;Ростов (СбТ);Ростов (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
39979;861;Ростов (СбТ);8;0;0;;;;;;
1423;862;Медведково (Южный);1;1;0;232;Медведково;Медведково;15;Калужско-Рижская линия;Калужско-Рижская
39625;862;Томск (СбТ);8;0;0;862;Томск (СбТ);Томск (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
39980;862;Томск (СбТ);8;0;0;;;;;;
39626;863;ООО Стартранс;8;0;0;863;Стартранс;Стартранс;4;Наземный городской пассажирский транспорт;НГПТ
39981;863;ООО Стартранс;8;0;0;;;;;;
39982;864;Уханов АМ;8;0;0;;;;;;
39627;864;Уханов АМ;8;0;0;864;Уханов АМ;Уханов АМ;4;Наземный городской пассажирский транспорт;НГПТ
39628;865;Гудвиль МО;8;0;0;865;Гудвиль МО;Гудвиль МО;4;Наземный городской пассажирский транспорт;НГПТ
39983;865;Гудвиль МО;8;0;0;;;;;;
39984;866;ЛюберТрансАгМО;8;0;0;;;;;;
39629;866;ЛюберТрансАгМО;8;0;0;866;ЛюберТрансАгМО;ЛюберТрансАгМО;4;Наземный городской пассажирский транспорт;НГПТ
39985;867;Транспорт 21 век МО;8;0;0;;;;;;
39630;867;Транспорт 21 век МО;8;0;0;867;Т21В;Т21В;4;Наземный городской пассажирский транспорт;НГПТ
39986;868;Компания Автолайн;8;0;0;;;;;;
39631;868;Компания Автолайн;8;0;0;868;АЛ;АЛ;4;Наземный городской пассажирский транспорт;НГПТ
39987;869;Автолайн-Троицк-2;8;0;0;;;;;;
39632;869;Автолайн-Троицк-2;8;0;0;869;АЛТ2;АЛТ2;4;Наземный городской пассажирский транспорт;НГПТ
39988;870;Аврора;8;0;0;;;;;;
39633;870;Аврора;8;0;0;870;Аврора;Аврора;4;Наземный городской пассажирский транспорт;НГПТ
39989;871;Автолайн-Троицк;8;0;0;;;;;;
1405;871;Бабушкинская (Северный);1;1;0;235;Бабушкинская;Бабушкинская;15;Калужско-Рижская линия;Калужско-Рижская
39634;871;Автолайн-Троицк;8;0;0;871;АЛТроицк;АЛТроицк;4;Наземный городской пассажирский транспорт;НГПТ
39990;872;Автомагистраль;8;0;0;;;;;;
1406;872;Бабушкинская (Южный);1;1;0;235;Бабушкинская;Бабушкинская;15;Калужско-Рижская линия;Калужско-Рижская
39635;872;Автомагистраль;8;0;0;872;АвМаг;АвМаг;4;Наземный городской пассажирский транспорт;НГПТ
39991;873;Авто-Троицк;8;0;0;;;;;;
39636;873;Авто-Троицк;8;0;0;873;АТроицк;АТроицк;4;Наземный городской пассажирский транспорт;НГПТ
39637;874;ВииЯ;8;0;0;874;ВииЯ;ВииЯ;4;Наземный городской пассажирский транспорт;НГПТ
39992;874;ВииЯ;8;0;0;;;;;;
39638;875;КрасАвто;8;0;0;875;КрАвто;КрАвто;4;Наземный городской пассажирский транспорт;НГПТ
39993;875;КрасАвто;8;0;0;;;;;;
39639;876;Краслайн;8;0;0;876;КрЛ;КрЛ;4;Наземный городской пассажирский транспорт;НГПТ
39994;876;Краслайн;8;0;0;;;;;;
39640;877;Трансмагистраль;8;0;0;877;ТМаг;ТМаг;4;Наземный городской пассажирский транспорт;НГПТ
39995;877;Трансмагистраль;8;0;0;;;;;;
39641;878;ТроицкАвтоТранс;8;0;0;878;ТрАТ;ТрАТ;4;Наземный городской пассажирский транспорт;НГПТ
39996;878;ТроицкАвтоТранс;8;0;0;;;;;;
39642;879;Автоновио;8;0;0;879;АНовио;АНовио;4;Наземный городской пассажирский транспорт;НГПТ
39997;879;Автоновио;8;0;0;;;;;;
39643;880;Новый Уренгой (СбТ);8;0;0;880;НУренгой (СбТ);НУренгой (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
39998;880;Новый Уренгой (СбТ);8;0;0;;;;;;
39644;881;ГАлтайск (СбТ);8;0;0;881;ГАлтайск (СбТ);ГАлтайск (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
39999;881;ГАлтайск (СбТ);8;0;0;;;;;;
1433;881;Свиблово (Северный);1;1;0;238;Свиблово;Свиблово;15;Калужско-Рижская линия;Калужско-Рижская
39645;882;Кемерово (СбТ);8;0;0;882;Кемерово (СбТ);Кемерово (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
1434;882;Свиблово (Южный);1;1;0;238;Свиблово;Свиблово;15;Калужско-Рижская линия;Калужско-Рижская
40000;882;Кемерово (СбТ);8;0;0;;;;;;
39646;883;Новосибирск (СбТ);8;0;0;883;Новосибирс (СбТ);Новосибирс (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
40001;883;Новосибирск (СбТ);8;0;0;;;;;;
39647;884;Кабардино-Балкарская Республика (СбТ);8;0;0;884;КБР (СбТ);КБР (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
40002;884;Кабардино-Балкарская Республика (СбТ);8;0;0;;;;;;
39648;885;ТверьБас;8;0;0;885;ТБас;ТБас;4;Наземный городской пассажирский транспорт;НГПТ
40003;885;ТверьБас;8;0;0;;;;;;
39649;886;АвтоНовио1;8;0;0;886;АНовио1;АНовио1;4;Наземный городской пассажирский транспорт;НГПТ
40004;886;АвтоНовио1;8;0;0;;;;;;
39438;887;Тест_ЦО_АПБ;3;0;0;;;;;;
39650;888;Залесье;8;0;0;888;Залесье;Залесье;4;Наземный городской пассажирский транспорт;НГПТ
39439;888;Садовая Самотечная, д.1;3;0;0;;;;;;
40005;888;Залесье;8;0;0;;;;;;
39651;889;Кубинская Транспортная Компания;8;0;0;889;КТК;КТК;4;Наземный городской пассажирский транспорт;НГПТ
40006;889;Кубинская Транспортная Компания;8;0;0;;;;;;
39652;890;Кубинские Автомобильные Перевозки;8;0;0;890;КАвП;КАвП;4;Наземный городской пассажирский транспорт;НГПТ
40007;890;Кубинские Автомобильные Перевозки;8;0;0;;;;;;
39653;891;Кубинский Автобусный Парк;8;0;0;891;КАП;КАП;4;Наземный городской пассажирский транспорт;НГПТ
1409;891;Ботанический сад (Северный);1;0;0;241;Ботанический сад;Ботанический сад;15;Калужско-Рижская линия;Калужско-Рижская
40008;891;Кубинский Автобусный Парк;8;0;0;;;;;;
39654;892;БСК-5;8;0;0;892;БСК5;БСК5;4;Наземный городской пассажирский транспорт;НГПТ
1410;892;Ботанический сад (Южный);1;0;0;241;Ботанический сад;Ботанический сад;15;Калужско-Рижская линия;Калужско-Рижская
40009;892;БСК-5;8;0;0;;;;;;
39798;893;Компания Автолайн (СбТ);8;0;0;893;АЛ (СбТ);АЛ (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
39799;894;Ранд-Транс (СбТ);8;0;0;894;РандТ (СбТ);РандТ (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
39800;895;КАВЗ-2000 (СбТ);8;0;0;895;КАВЗ (СбТ);КАВЗ (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
39801;896;Хабаровский край (СбТ);8;0;0;896;ХабаровскКр;ХабаровскКр;4;Наземный городской пассажирский транспорт;НГПТ
39802;897;Архангельская область (СбТ);8;0;0;897;АрхангельскОбл;АрхангельскОбл;4;Наземный городской пассажирский транспорт;НГПТ
39803;898;Саратовская область (СбТ);8;0;0;898;СаратовскаяОбл;СаратовскаяОбл;4;Наземный городской пассажирский транспорт;НГПТ
39804;899;Орбита XXI век (СбТ);8;0;0;899;Орбита (СбТ);Орбита (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
39805;900;Талишян Мкртич Талишович;8;0;0;900;Талишян МТ;Талишян МТ;4;Наземный городской пассажирский транспорт;НГПТ
39806;901;Пермский Край (СбТ);8;0;0;901;ПермКрай (СбТ);ПермКрай (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
1411;901;ВДНХ (Северный);1;0;0;244;ВДНХ;ВДНХ;15;Калужско-Рижская линия;Калужско-Рижская
39807;902;Пенза (СбТ);8;0;0;902;Пенза (СбТ);Пенза (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
1412;902;ВДНХ (Южный);1;0;0;244;ВДНХ;ВДНХ;15;Калужско-Рижская линия;Калужско-Рижская
39808;903;Владимирская область (СбТ);8;0;0;903;ВладимирОбл(СбТ);ВладимирОбл(СбТ);4;Наземный городской пассажирский транспорт;НГПТ
39809;905;Краснодар (СбТ);8;0;0;905;Краснодар (СбТ);Краснодар (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
39810;906;172 регион (СбТ);8;0;0;906;172 (СбТ);172 (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
39811;907;Бурятия (СбТ);8;0;0;907;Бурятия (СбТ);Бурятия (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
39812;908;Якутия (СбТ);8;0;0;908;Якутия (СбТ);Якутия (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
39813;909;Уфа (СбТ);8;0;0;909;Уфа (СбТ);Уфа (СбТ);4;Наземный городской пассажирский транспорт;НГПТ
1404;911;Алексеевская;1;0;0;247;Алексеевская;Алексеевская;15;Калужско-Рижская линия;Калужско-Рижская
40235;912;Воронеж (СбТ);8;0;0;;;;;;
40236;913;Рязань (СбТ);8;0;0;;;;;;
40237;914;Тула (СбТ);8;0;0;;;;;;
40238;915;Ульяновск (СбТ);8;0;0;;;;;;
40239;916;Орехова Лариса Валентиновна;8;0;0;;;;;;
40240;917;Гаврилов Сергей Петрович;8;0;0;;;;;;
40241;918;17_республика Тыва (СбТ);8;0;0;;;;;;
40242;919;18_Удмуртская республика (СбТ);8;0;0;;;;;;
40243;920;57_Орёл (СбТ);8;0;0;;;;;;
40244;921;46_Курск (СбТ);8;0;0;;;;;;
1432;921;Рижская;1;0;0;249;Рижская КРЛ;Рижская КРЛ;15;Калужско-Рижская линия;Калужско-Рижская
40245;922;19_Хакасия (СбТ);8;0;0;;;;;;
40246;923;26_Ставрополь (СбТ);8;0;0;;;;;;
1429;931;Проспект Мира КРЛ;1;0;0;251;Проспект мира КРЛ;Пр-кт Мира КРЛ;15;Калужско-Рижская линия;Калужско-Рижская
38976;932;Проспект Мира Кольцевая кассы;1;0;0;251;Проспект мира КРЛ;Пр-кт Мира КРЛ;15;Калужско-Рижская линия;Калужско-Рижская
1435;941;Сухаревская;1;0;0;253;Сухаревская;Сухаревская;15;Калужско-Рижская линия;Калужско-Рижская
1438;951;Тургеневская;1;0;0;255;Тургеневская;Тургеневская;15;Калужско-Рижская линия;Калужско-Рижская
38995;952;Чистые пруды кассы;1;0;0;255;Тургеневская;Тургеневская;15;Калужско-Рижская линия;Калужско-Рижская
1415;961;Китай-Город (Северный) КАЛУЖСКО-РИЖСКАЯ;1;0;0;257;Китай город (КАЛУЖСКО-РИЖСКАЯ);Китай-город КРЛ;15;Калужско-Рижская линия;Калужско-Рижская
1416;962;Китай-Город (Южный) КАЛУЖСКО-РИЖСКАЯ;1;0;0;257;Китай город (КАЛУЖСКО-РИЖСКАЯ);Китай-город КРЛ;15;Калужско-Рижская линия;Калужско-Рижская
1428;981;Октябрьская КРЛ;1;0;0;261;Октябрьская КРЛ;Октябрьская КРЛ;15;Калужско-Рижская линия;Калужско-Рижская
39440;986;Сети платежных терминалов;3;0;0;;;;;;
1750;986;Сети терминалов;1;0;0;1951;ЦОД НБС;ЦОД НБС;1681;ПАК ЦОТТ;ПАК ЦОТТ
4;987;987;3;0;0;;;;;;
5;988;988;3;0;0;29;Пассажирское агентство;Пас.Агент.;4;Наземный городской пассажирский транспорт;НГПТ
39814;989;ЦИК (диспетчерская);8;0;0;989;ЦИК;ЦИК;4;Наземный городской пассажирский транспорт;НГПТ
6;989;989;3;0;0;17;ЦИК;ЦИК;4;Наземный городской пассажирский транспорт;НГПТ
7;990;990;3;0;0;8;Зеленоградский АК;ЗАК;4;Наземный городской пассажирский транспорт;НГПТ
8;991;991;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
39006;991;Шаболовская;1;0;0;263;Шаболовская;Шаболовская;15;Калужско-Рижская линия;Калужско-Рижская
9;992;992;3;0;0;7;мосд 2;мосд 2;4;Наземный городской пассажирский транспорт;НГПТ
10;993;993;3;0;0;9;мосд 3;мосд 3;4;Наземный городской пассажирский транспорт;НГПТ
11;994;994;3;0;0;10;мосд 4;мосд 4;4;Наземный городской пассажирский транспорт;НГПТ
12;995;995;3;0;0;11;мосд 5;мосд 5;4;Наземный городской пассажирский транспорт;НГПТ
13;996;996;3;0;0;12;мосд 6;мосд 6;4;Наземный городской пассажирский транспорт;НГПТ
14;997;997;3;0;0;13;мосд 7;мосд 7;4;Наземный городской пассажирский транспорт;НГПТ
15;998;998;3;0;0;14;мосд 8;мосд 8;4;Наземный городской пассажирский транспорт;НГПТ
1959;999;1;3;0;0;;;;;;
16;1000;Тест;3;0;0;26;МОС 1;МОС 1;4;Наземный городской пассажирский транспорт;НГПТ
1420;1001;Ленинский проспект (Северный);1;0;0;265;Ленинский проспект;Ленинский пр-т;15;Калужско-Рижская линия;Калужско-Рижская
39441;1001;Боровское шоссе, вл. 6 (напротив);3;0;0;;;;;;
40010;1001;Зеленоградский АК (1 площадка);8;0;0;1;Северо-Западный филиал;СЗФ;4;Наземный городской пассажирский транспорт;НГПТ
39655;1001;Северо-западный филиал (1 площадка - Зеленоградская);8;0;0;1;Северо-Западный филиал;СЗФ;4;Наземный городской пассажирский транспорт;НГПТ
40011;1002;Зеленоградский АК (2 площадка);8;0;0;1;Северо-Западный филиал;СЗФ;4;Наземный городской пассажирский транспорт;НГПТ
39442;1002;Боровское шоссе, вл. 6Б;3;0;0;;;;;;
39656;1002;Северо-западный филиал (2 площадка - Ховрино);8;0;0;1;Северо-Западный филиал;СЗФ;4;Наземный городской пассажирский транспорт;НГПТ
1421;1002;Ленинский проспект (Южный);1;0;0;265;Ленинский проспект;Ленинский пр-т;15;Калужско-Рижская линия;Калужско-Рижская
39443;1003;Богданова улица, д. 19;3;0;0;;;;;;
1419;1003;Ленинский проспект -3;1;0;0;265;Ленинский проспект;Ленинский пр-т;15;Калужско-Рижская линия;Калужско-Рижская
40012;1003;Зеленоградский АК (3 площадка);8;0;0;;;;;;
39657;1003;Северо-западный филиал (3 площадка - Тушино);8;0;0;1;Северо-Западный филиал;СЗФ;4;Наземный городской пассажирский транспорт;НГПТ
39444;1004;Солнцевский пр-т,  д. 2;3;0;0;;;;;;
39793;1004;Северо-западный филиал (4 площадка - Митино);8;0;0;1;Северо-Западный филиал;СЗФ;4;Наземный городской пассажирский транспорт;НГПТ
39445;1005;Боровское шоссе, д. 29;3;0;0;;;;;;
39446;1006;Чоботовская улица, д. 1;3;0;0;;;;;;
39447;1007;Боровское шоссе, вл. 25А (напротив);3;0;0;;;;;;
39448;1008;Солнцевский пр-т, д. 1;3;0;0;;;;;;
39449;1009;Шолохова улица, д. 2;3;0;0;;;;;;
39450;1010;Шолохова улица, д. 5;3;0;0;;;;;;
1402;1011;Академическая (Северный);1;0;0;268;Академическая;Академическая;15;Калужско-Рижская линия;Калужско-Рижская
39451;1011;Боровское шоссе, вл. 40;3;0;0;;;;;;
39452;1012;Ореховый бульвар, вл. 24, стр. 1А;3;0;0;;;;;;
1403;1012;Академическая (Южный);1;0;0;268;Академическая;Академическая;15;Калужско-Рижская линия;Калужско-Рижская
39453;1013;Муссы Джалиля улица, д. 21;3;0;0;;;;;;
39454;1014;Открытое шоссе, д. 24, к. 1;3;0;0;;;;;;
39455;1015;Каширское шоссе, д. 86, корп. 2;3;0;0;;;;;;
1430;1021;Профсоюзная (Северный);1;0;0;271;Профсоюзная;Профсоюзная;15;Калужско-Рижская линия;Калужско-Рижская
1431;1022;Профсоюзная (Южный);1;0;0;271;Профсоюзная;Профсоюзная;15;Калужско-Рижская линия;Калужско-Рижская
1426;1031;Новые Черёмушки (Северный);1;1;0;274;Новые Черемушки;Новые Черемушки;15;Калужско-Рижская линия;Калужско-Рижская
1427;1032;Новые Черёмушки (Южный);1;1;0;274;Новые Черемушки;Новые Черемушки;15;Калужско-Рижская линия;Калужско-Рижская
1413;1041;Калужская (Северный);1;0;0;277;Калужская;Калужская;15;Калужско-Рижская линия;Калужско-Рижская
1414;1042;Калужская (Южный);1;0;0;277;Калужская;Калужская;15;Калужско-Рижская линия;Калужско-Рижская
1407;1051;Беляево (Северный);1;0;0;280;Беляево;Беляево;15;Калужско-Рижская линия;Калужско-Рижская
1408;1052;Беляево (Южный);1;0;0;280;Беляево;Беляево;15;Калужско-Рижская линия;Калужско-Рижская
1417;1061;Коньково (Северный);1;0;0;283;Коньково;Коньково;15;Калужско-Рижская линия;Калужско-Рижская
1418;1062;Коньково (Южный);1;0;0;283;Коньково;Коньково;15;Калужско-Рижская линия;Калужско-Рижская
1436;1071;Тёплый стан (Северный);1;1;0;286;Теплый стан;Теплый стан;15;Калужско-Рижская линия;Калужско-Рижская
1437;1072;Тёплый стан (Южный);1;1;0;286;Теплый стан;Теплый стан;15;Калужско-Рижская линия;Калужско-Рижская
39027;1073;Тёплый стан (Юг АПБ);1;0;0;286;Теплый стан;Теплый стан;15;Калужско-Рижская линия;Калужско-Рижская
1440;1081;Ясенево (Северный);1;1;0;289;Ясенево;Ясенево;15;Калужско-Рижская линия;Калужско-Рижская
1441;1082;Ясенево (Южный);1;1;0;289;Ясенево;Ясенево;15;Калужско-Рижская линия;Калужско-Рижская
17;1090;1090;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
38963;1091;Новоясеневская (Северный);1;0;0;292;Новоясеневская;Новоясеневская;15;Калужско-Рижская линия;Калужско-Рижская
18;1091;1091;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
1425;1092;Новоясеневская (Южный);1;0;0;292;Новоясеневская;Новоясеневская;15;Калужско-Рижская линия;Калужско-Рижская
1663;1101;Выхино ( Третий );1;1;0;295;Выхино;Выхино;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1662;1102;Выхино ( Второй );1;1;0;295;Выхино;Выхино;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1661;1103;Выхино ( Первый );1;1;0;295;Выхино;Выхино;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1683;1111;Рязанский проспект (Восточный);1;0;0;299;Рязанский проспект;Рязанский пр-т;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1684;1112;Рязанский проспект (Западный);1;0;0;299;Рязанский проспект;Рязанский пр-т;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1670;1121;Кузьминки (Восточный);1;0;0;302;Кузьминки;Кузьминки;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1671;1122;Кузьминки (Западный);1;0;0;302;Кузьминки;Кузьминки;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1691;1131;Текстильщики (Западный);1;0;0;305;Текстильщики ТКЛ;Текстильщики ТКЛ;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1690;1132;Текстильщики (Восточный );1;0;0;305;Текстильщики ТКЛ;Текстильщики ТКЛ;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1660;1141;Волгоградский проспект (Западный);1;0;0;308;Волгоградский проспект;Волгоградский пр;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1659;1142;Волгоградский проспект (Восточный);1;0;0;308;Волгоградский проспект;Волгоградский пр;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1681;1151;Пролетарская (Западный);1;0;0;311;Пролетарская;Пролетарская;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1680;1152;Пролетарская (Восточный);1;0;0;311;Пролетарская;Пролетарская;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
40737;1153;Крестьянская застава кассы;1;0;0;311;Пролетарская;Пролетарская;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
19;1160;1160;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
20;1161;1161;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
39028;1161;Таганская ТКЛ;1;0;0;314;Таганская ТКЛ;Таганская ТКЛ;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
38990;1162;Таганская Кольцевая кассы;1;0;0;314;Таганская ТКЛ;Таганская ТКЛ;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
21;1165;1165;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
22;1166;Хорошевское ш., вл.20, стр.1;3;0;0;26;МОС 1;МОС 1;4;Наземный городской пассажирский транспорт;НГПТ
23;1169;1169;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
24;1170;1170;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
38984;1171;Спартак(Первый);1;0;0;1693;Спартак;Спартак;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
25;1171;1171;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
1685;1172;Спартак(Второй);1;0;0;1693;Спартак;Спартак;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1669;1181;Кузнецкий мост;1;0;0;317;Кузнецкий мост;Кузнецкий мост;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
26;1182;1182;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
27;1183;1183;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
1682;1191;Пушкинская;1;0;0;319;Пушкинская;Пушкинская;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1656;1201;Баррикадная;1;0;0;321;Баррикадная;Баррикадная;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
38911;1202;Краснопресненская кассы;1;0;0;321;Баррикадная;Баррикадная;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1695;1211;Улица 1905 года (Второй);1;0;0;323;Улица 1905 года;Улица 1905 года;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1694;1212;Улица 1905 года (Первый);1;0;0;323;Улица 1905 года;Улица 1905 года;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1657;1221;Беговая (Первый);1;1;0;326;Беговая;Беговая;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1658;1222;Беговая (Второй);1;1;0;326;Беговая;Беговая;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1679;1231;Полежаевская (Второй);1;0;0;329;Полежаевская;Полежаевская;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1678;1232;Полежаевская (Первый);1;0;0;329;Полежаевская;Полежаевская;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1675;1241;Октябрьское поле (Второй);1;0;0;332;Октябрьское поле;Октябрьское поле;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
38968;1242;Октябрьское поле (Первый);1;0;0;332;Октябрьское поле;Октябрьское поле;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
28;1242;1242;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
29;1243;1243;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
30;1244;1244;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
31;1247;1247;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
32;1248;1248;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
1697;1251;Щукинская (Второй);1;0;0;335;Щукинская;Щукинская;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1696;1252;Щукинская (Первый);1;0;0;335;Щукинская;Щукинская;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
33;1258;Химкинский б-р, д.21;3;0;0;26;МОС 1;МОС 1;4;Наземный городской пассажирский транспорт;НГПТ
34;1259;1259;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
35;1260;Ленинградское ш., вл.14;3;0;0;26;МОС 1;МОС 1;4;Наземный городской пассажирский транспорт;НГПТ
38996;1261;Тушинская (Второй);1;0;0;338;Тушинская;Тушинская;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
36;1261;Хачатуряна ул., д.15б;3;0;0;26;МОС 1;МОС 1;4;Наземный городской пассажирский транспорт;НГПТ
1692;1262;Тушинская (Первый);1;0;0;338;Тушинская;Тушинская;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
37;1263;1263;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
1688;1271;Сходненская (Второй);1;1;0;341;Сходненская;Сходненская;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
1687;1272;Сходненская (Первый);1;1;0;341;Сходненская;Сходненская;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
38;1279;1279;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
39;1280;Авиационная ул., вл.66;3;0;0;26;МОС 1;МОС 1;4;Наземный городской пассажирский транспорт;НГПТ
38972;1281;Планерная (Второй);1;1;0;344;Планерная;Планерная;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
40;1281;1281;3;1;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
1676;1282;Планерная (Первый);1;1;0;344;Планерная;Планерная;16;Таганско-Краснопресненская линия;Таганско-Краснопресненская
41;1284;1284;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
42;1285;1285;3;0;0;6;мосд 1;мосд 1;4;Наземный городской пассажирский транспорт;НГПТ
